ID, Months Active, Reviews, Average Review, Votes, Friends 
VlMTcr99IXpqBKBH5rg1VA,28,14,4.07,11,2
K_lEGOOP_2VhaJHHlrdk7g,22,3,2.33,3,1
HaVCtO5RvPQNBuG_j4bvuA,16,9,2.38,18,0
bxEyfFAEc4KI4lM4wqwWEA,44,18,3.06,37,0
uerxfEFUMmMhO3Ie-50jmw,43,3,4,9,10
3uRD9SFPs2jzxVmRMyQ0qg,25,5,5,7,8
K1FPJ9ut5GboejaPBlz3aw,79,2,5,0,2
Lns6GeibpQcce73LgfgnEQ,49,4,3.5,8,1
a6XICd9uj5dXPfdssHa3TQ,13,5,3.5,17,3
aPLAmJ9murDU27_C_08hWQ,37,1,2,0,3
adcl2Z9yjoGfTRaWriae5w,8,3,5,7,8
BDEGiA3_R4j7r2lr43Mnkg,37,1,5,4,0
TmJ_hQoKL8KBevB7sVGJMw,59,7,4,17,0
FNu4OMP17IhgLzaVnIG4Iw,32,1,5,0,0
VoxA7HEJUEMwU6CRh0mFtA,17,1,5,0,10
yJRhTBc0jx-3c0F5SGgqWw,15,5,3.6,2,0
J8xG1LV4llfaRms-NIqmyg,20,1,1,0,0
nHN5HEl6NJp3vpS8Hut6ZA,14,2,5,1,1
8GyWisZIR-bT8B_ajybj9g,31,27,3.08,155,5
Uo3RF-pYe-KJd2EQZ21Xhw,16,3,3.67,2,0
xxjtpfsr30m2CRezMvivbg,29,1,5,2,0
Jsb8Y-c2LtamVN1DE6-1sg,53,3,3.67,16,2
C6cNYbofM5kpH3jdat9Xhg,59,13,4.31,51,2
pKY3XTrvFtx9R1SwnWtyhA,20,1,2,0,0
Zbt_xK9M2k32DzzVkoPj8g,74,94,3.35,1870,4
82KGbjsK4du18MGEu1RzbA,41,1,4,1,1
XA5hwMSyldTwHzPt_cFfKw,48,1,1,1,0
bCYqlztYIXggZJkSOPR6Zw,12,21,3.24,42,0
p7PuJhzqbFVKfbRirQBRQQ,49,1,5,2,0
3m5rsk7xoLddGrLK3Qi5rg,23,186,2.99,468,8
ZO4ypYw9EUBF5lRlnIOwWA,33,11,3.64,17,2
JGqds-rPJBRhgD5nP-BFDQ,51,10,4.25,11,0
uJeglyyNbPzkYxfpri2bYQ,64,3,5,1,0
sqPU4NEndLF4EDuHTO-eUg,28,7,3.57,12,2
nh0uxI5f3naw_KixVm5cfQ,51,3,1,3,0
#NAME?,29,3,5,5,0
Ksh2ljfkt0Ar5XxttYKbjg,49,7,3,8,0
A8UIOBuclWn2pqIkON5eDA,22,1,2,0,0
BkpnBwwiHPQgydcg4WyWzg,11,3,5,0,0
uuXWtH-XlfjXWv0MkH8USg,19,1,4,1,3
tv-KrSTGhaHAIupI-keEFg,55,6,5,28,1
ruRbhtptqV1ygJS6xVnvNQ,70,112,2.81,3836,34
xFG_S9Ox8UJ5cxf2I0sskA,27,2,5,1,0
cGGAELOKkG87b_MaRcaPuw,43,1,5,2,0
paZP1AjZ_xElpNv81yWFkQ,43,4,3.67,3,1
u-MDPNWS2RNCJ5a26PwEUA,34,9,4,53,1
5Hn3cmf16gCaZYCrXD8nEA,44,12,3.17,52,0
hPxAMZfClMKlKJmctsTvgw,39,4,3.33,1,2
i8kR-Qnn3xd9EnpCWs9POQ,53,13,3.77,42,2
xqK8s3pxGaJqphvSzxxVog,33,16,2.39,62,0
nCvCQnTUrG0OKFoJ6vXmkg,35,6,3.2,1,0
HMnju58bTPTPfiGJKXLESw,20,6,4.17,6,0
LzZyR4--DXZ4daIe64KR2A,65,4,2.75,1,0
IKzeQ3Z1lR7X2k7NGiW4Qw,14,2,3.5,1,0
XJAKSnJOn2NE8ekSh3uJTg,43,7,5,13,2
j3jlv2RPjKFh7MoePlPBlg,21,3,3,2,1
xU7gAXB54LvfGqDUd2ViaQ,62,2,5,4,0
QnMPMD8Nh3ErZGfMRGAeYg,53,58,3.45,113,12
ayInxB0UnHZXGSaXOw5TyQ,13,1,5,1,2
Xi_Gyht7Pqm99VZzOxrZLA,41,21,3.9,3,0
rOOtUoGscd5NYQEQdVqQ2Q,9,3,2.33,1,0
1HyxGsrtEDy-ZKaq9Il4BA,25,4,5,1,0
3zCgzdkek0_IDeRUWyx_Kg,46,17,4,9,1
J46JyRtoOa2iITZbG8VhkQ,86,11,4.09,40,1
_NUtf7e5vgbJs-l-w5nuDw,12,1,5,0,0
hq0vdWjgbGog4na9J3thng,22,3,4.67,6,0
PF-Kl6KSdVJFbiQdI1IufQ,13,4,4.25,3,1
0aWsFX3XeZE7C9ZUQ6xgZg,74,145,4.02,748,4
A9Ai4X2rwdPXaxsar8DVqg,14,2,5,0,0
xwUvyZ_nwfnVv4P7N3eDiQ,69,38,4.18,86,4
6S259ACqqNfDE8d4He5ohg,11,1,1,3,0
wbgYN_HdygKk9id4rK6HrA,31,2,5,2,3
UPcij0E3rrh3I3-KOgn0ow,31,1,1,3,0
IfPtdK2KYDre189nR2yzKA,43,3,4.33,4,0
8n9P1kJC9Oo_OqCISBAOQg,35,2,1,4,0
mpLFezZgdDolScgqG0Zjwg,23,5,1.8,5,0
d4-7RsPTaaJRDsUpN-wWbw,32,3,5,0,0
NwFxQp5RKPphQPqvFbSIaw,43,1,3,2,0
wDaHD-7PHiuPYl7dLExAdQ,60,3,3,10,0
tx3WZJMD6vbFVWgpm-OzDA,55,115,3.86,170,1
rmKz9KURS45g2mZyJ0cquw,42,8,3.38,4,0
SLknJFl-O_0s8yvWpQGYJQ,57,8,4.17,4,0
p8R3YvaeAMz42DHE1c4s-Q,20,1,5,1,0
CbK91V0OV93iFvKMvwHprA,22,3,2.5,1,0
vzwS0Hy3J5r3URvQ3eJr5A,58,14,3.79,55,1
9hRxQvRm_kanUNauoXCSpw,40,108,4.14,301,5
ixgYqRHucl21_3-qtPcVoA,50,41,4.02,32,0
oTMpHm1gpQVkUkGd0lDuDA,18,3,3,0,0
dy65J4MjecYKCnXfR3Ct8Q,74,218,3.78,807,5
MJ108sBv8O40iCvZXSOIUA,16,1,5,0,0
7A6_m6eCrXCp5ELaDwRV-g,38,2,4,2,0
a2hAe2Nv0z7PTOE8JRaaqA,34,101,3.9,64,0
CusJ64dt9E1GKLq8z0oxfg,33,4,4.67,10,0
yZm3SW2cqcax4kuVi20KlQ,50,8,4.25,14,0
#NAME?,17,3,3.33,1,0
JBdmQfLAxutV77XshUEUgA,17,2,3,0,1
AE0K8fveXdUu89GnCSI16Q,46,11,3.64,16,0
kCLbYNTozl6gllLjXmFTAg,8,7,4.25,1,0
iPnpD62l5LUL7WXaI3SJFA,25,4,4.75,2,7
vI0gZMaiYR-F24oeqDbDSQ,34,2,4,2,0
6I-v_I5x6QcouLAwRSWPyA,19,2,1.5,0,0
VBE0RoBJEG_yvHkRrLkTyg,77,16,3.65,87,4
1Q4mCt38rIbe6q73bOx_BA,39,43,4.47,38,1
YTrENuteaA0cc5JPkmAHlw,37,49,3.88,206,3
J1zIo58TxXiJ5t-N2HHsJA,52,12,3.75,72,16
FLUATEpfj5xDQEtUtbu1fg,32,6,2.83,6,0
temqFUb-59a-H8awz2e2Ow,84,4,4.5,11,2
N_KGQ-7-TN44yWU-WByV1g,30,3,4.33,16,1
MEOozvDYFPR_zm9FcUjunw,15,1,5,0,3
rEtF8ME8LdO54rMhDhXUKA,39,1,5,2,1
7jHAkWly-2mygh-hw5MKHw,68,2,5,3,0
v18D3p4AD3ToHZqUJCLmOg,13,2,2.5,1,0
jGmnd3qIBPezcuxG0qyD7w,25,15,3.93,7,0
7nSRXBxBF2UQz6otN_yUyw,22,1,4,3,0
XVgG2vgT3EHDgiW_jekmBQ,33,1,5,0,0
PDNQ2tOM42mBankQlPlUYg,30,11,3.55,28,4
Y2unUWTu39ckxUq45QLt9g,19,2,1,2,0
n4Y05XFlXMWVi7xiY62jfg,37,2,5,1,0
EiVQr1peQ46TKSfFBRLnQA,55,3,5,1,0
JS7YiwbpYPvlfM2gCG1GMQ,60,179,4.35,968,6
nSSXAhmBMjjPUaYbqsLsVA,62,677,3.64,1425,3
5MklMpwmxJIinDORy-Li-g,41,12,2.67,10,1
Wy0cQzLPCBAtLiyr03Tp6A,67,50,3.7,101,1
dPnwd343Ow7m5ftjNSDswQ,72,39,4.18,70,0
9Dks5wGHKa8fHXQaZ9Xh5Q,30,4,3.25,10,15
6-6dnuWulbZF63uLFxpQqQ,38,6,3.17,6,0
067gQ2JZS15cdUhnot6rKQ,59,184,3.98,630,7
IB0E-kAVncRHW9MNd1tvyg,107,2,3,1,0
Vl5c5kn6xuqE0gjJXm3hIQ,13,1,5,0,0
g1RVXQuH9z1AdtpE8aK3Ng,61,3,3.67,4,0
BNWm3rIUBmh9s6DHuI90qw,76,13,3.93,30,0
S8eREweSPzsDYZT41xmj9Q,71,2,5,0,0
d-0HwKEMHmpbq8wAP_0_Dg,54,11,3.82,5,1
ouSW12lHbDgYEfszZxE4Fw,25,2,5,1,1
Jxr4HUyWEuz8qpB1dWUcEQ,41,3,5,6,2
dH9FRHSZwlhLLamaZSFdGQ,74,24,4.16,97,2
I2zyIHG-JhCa2v40zivL_w,36,10,3.78,8,0
1mmH626kCKTQfmJjodDEbQ,41,5,4.5,4,16
cc-NjTz637u7EtFd83dn_w,54,29,2.96,61,7
G4Ge1FXVga1ntvsby-P6CA,59,7,1.71,7,0
0ALGfIEnbtKMxjfCjGSN3g,80,16,3.06,39,2
plXs2jC0sEgJkEWNMc5rEQ,74,116,4,77,3
U7-uvh5oTTXPFcDrQjcFWg,14,2,3,0,0
9QJ1XfS6ens106WI-PNBYw,65,11,3.75,9,0
uYqiXQGB6PslC4SThE1ASg,28,3,5,2,2
iqkEsT_nRFGZGKxpEevDcg,44,16,4,49,1
hg0RrZ2GuP0W1r6SV9ZASQ,45,1,5,1,0
XRjsRqSymLc3T_lrXHsNkg,36,2,2.33,1,0
DzuMtUboZf90GMx412eyCw,24,3,5,3,3
ZTVCcHvhYNH5OB2K0S3fOw,44,38,3.92,63,0
5pYESAEJbPvYpbbjqp3E-w,25,4,4,8,0
63vT0c5h4T9ihTplTWCGMQ,30,63,3.86,103,0
MoMzeuK3GlxatWyK9aocIg,19,2,4.5,2,0
WaOMffVE4v1QpKor91Ap9w,61,47,3.53,81,2
vpu0Srt1IeHJfDV0-oWAWw,41,39,3.51,25,1
k8SnKLLlnCft0Wfok-4jsA,15,1,5,1,4
0qPqfqLLkI4O41dsFTGNFQ,49,7,5,13,0
aBnKTxZzdhabTXfztH7WqQ,55,4,5,11,0
og3-qOKBvWLbm7FowP7WgQ,63,8,4.12,11,8
BuaPqLDhMydummYQlS6goQ,42,2,3,1,0
kBlISlM0QgdkS_a15aRMkA,40,13,3.57,16,3
u96qtvQtEUYEftBGlrPXpg,17,8,3.67,14,3
YBVdmm5zlpLpi2_DiKsd2A,52,502,3.82,4704,19
TbdwIOoJmWQlJacnu1-qkQ,46,7,2.86,8,0
mRUKrSN7_hxfQSojhjtc_Q,22,5,1,0,0
LMlBCXFVAHdPnSA94jc6PQ,66,31,3.71,216,14
TWBLFQsDr_3G7XbCErmL9w,13,3,3,0,1
zmeoU9S-HCJ9b82IUVu1rg,67,305,3.56,334,1
MTMNlTLWDqCW28eIbT7AXw,39,2,4.5,1,0
yOtPLUZ9dnvuDimVLtms7w,74,7,1,11,0
idz4NfBt3Z5HZ40-OQRpsQ,72,14,4,18,0
Ey7s48o1WJt3qNHzi-wvGA,29,12,4.5,7,0
V5KAS_mJEOas5vro1gjCEw,17,1,1,4,0
EH07V44wwSLXWZRkZ66zyg,67,7,4,32,3
CS4aqpfmKNU0q5DtcyNl3g,31,7,2.22,25,0
nT_87U8iE-H6ULTXBkfcQg,32,7,3,8,1
1mjLLwgZhCwKodaSOqlGdQ,13,1,2,0,0
jmElDkSOU6K_ff4NH-O8qg,49,2,5,0,10
ZIc7-zscJgx1l3ADCjWyQw,28,6,3.5,13,0
MZ_3MuDjb7n4ZLuI_F_XMg,37,12,4,13,0
vbOOkCup_ueG3X0KhrMPtQ,18,17,4.24,8,0
Ugl6ah_JHtCAfMvrZtpQgw,27,2,5,2,0
zjLRw33xDZI2__oZyROUPg,47,6,4.33,11,7
dTJohVhrW8UMuHApeo_xtw,66,39,3.83,68,5
GqeWMTDbE32Yll17EfrzlA,76,55,3.87,71,1
tDqvTbunSbk5pmpd2Ot_Jw,86,525,3.95,2716,26
nu6xTWhL3SVrnxPgJOE73Q,68,8,1.86,15,0
zjX3Bph1uSWtrhaLCuyC2g,51,70,3.81,126,10
vM8dDV8H94c-kMQsmSMWAA,32,2,5,3,2
zguJ3VAPkI9kQFv_--zHSQ,35,1,5,1,0
dcc7mTHDv0lwej1VqW4sPg,30,3,3.5,4,1
CpG-O_CfqWUH10-74nvwWA,22,2,5,1,1
mqHmVjLd2y6tO8_WBaG1nw,14,1,4,0,0
_9fi5b4KGX6xZWbOGN4d6A,14,2,3,1,12
34TwcChxsSVJvgNKdo2gFg,54,17,4,22,2
r5vDrlFu45VK6kW4vyuvMg,89,1401,3.95,17225,167
CoY1DKt13ZZyq8B1TlK0sw,73,169,3.53,412,2
m-b_rcMIlf74dCIAGJrXVA,23,2,5,0,0
Umog0G6lgmMzM9gbFYACgA,23,2,4.5,5,3
6e4JP0aeqJNJgVs1fF7vPQ,54,59,3.03,43,0
Z_IPU5stsJq2DdgdBQxC9g,39,22,3.67,21,11
RyMinXPFNtBSvYWTru0qFA,28,4,3.5,21,0
x-MzmSqzvhVNyBKMELo66w,11,1,2,0,0
IlApj7RO_6TlZbfOYlFCjA,23,1,5,0,0
Vk-hJ1i5ZagPM87Kv9FOnA,43,41,3.39,184,5
sjPcaYwewDOr0v3NlaUnqA,33,1,5,1,0
mNb-Mn78KAG0-dG4kLVVaQ,47,367,3.47,643,3
7FM-XTds11h6SiqY3ciJIA,60,6,4.83,14,5
oc1eRwLQok06fZI8Nw3g1w,20,2,2,4,0
Iut1_FyPHbSeenm8582IhQ,8,8,3.38,3,0
sTMwMsdbQxXKbJeEeNPhsA,61,1,5,0,0
bb2BmTS4cj_pnjBnDcZ0iA,85,4,3.75,21,0
exefpuK6O1ctUUqTxq5XLg,60,382,2.88,590,13
9E8k6LrQ5phYfF1Z8yc4pA,27,5,5,1,0
96Hcc_6-gAAVHDaH3pHihg,16,1,3,1,0
twRSE14KREWCGT73phSKrw,28,359,3.66,448,2
prD6KDai7TqbcuJdfFpifA,19,8,3.62,1,0
URpIxP5YHVx1gmNz0LkKrQ,55,1,5,0,0
c94YyOJfF0uZXEiE7sf4CQ,25,4,3,2,0
WZwfmfP5X1gDDeL-M9vzZA,25,292,3.84,391,7
KiToF2jrMwunrwZbZPWWUQ,15,11,3.82,14,40
QdcSZN5n3nGx8ZXUhhcNTg,32,3,2.5,0,0
mODRlE6YB-qdmJPoJ-WcWA,62,224,3.69,261,2
qc7_BfDaC25Z6vW8AAvhsg,22,2,3,1,0
Ta7v63cLOmH59UdGmzGDoQ,56,260,3.26,1056,6
DM-l3LuRG9150FO7J2E_vw,12,4,4,12,6
EqRfYUY7RmFpQqrCEg7bpQ,49,7,4,6,6
Ih21aZj_yU_PDIERoAw2bA,21,1,1,7,0
Hh8wKjQK1rqgoIjHgO9Nfw,33,5,5,2,1
6kmu0mYbdpMIOZ6Y0eVsxg,81,343,3.97,6563,463
JFM0o9QJSvdAmXohjYqRuw,68,265,3.57,578,8
KjlVjf3Rji33oiPnzAIqjQ,27,15,3.92,25,0
neTLizZh8GjsrlBtwpLRUw,23,1,5,0,0
ISSbSYAIhvX3Ud4t8Tnczw,71,16,4.38,45,5
PYcIcwY5aLI3zheXzfH5Iw,22,4,2.33,5,0
EgusfsNgndly9gGZKXrmsw,69,66,3.82,125,11
zaQ_BouP8u9ETPbUi0GZNw,32,2,5,3,0
Dnz90AkeYeN6tAbTyMFUcQ,28,3,3.67,2,0
8vq8vlwxW4EdqtUHyiayMg,69,9,3.5,20,1
8VnmvXLitK2fi5pvo4ft_Q,27,1,1,6,0
CIuhic5My3sPraNsYf1ChA,21,4,4.25,0,0
QxzjeNphYQ9-0lsiraT3Dw,66,35,3.94,13,0
batacpeR9AVV_4HqSe7Utw,9,3,3,1,0
xKw2GzJntT5ulq5oZI53hQ,33,16,2.67,19,0
BXMCZ7PBOE9DYIXaAQ4Byw,33,4,2.5,6,0
hfKdBG3UTG17OyFbIPLOWw,16,1,5,0,0
yfXlbTstW89HCawK6Jm5qA,40,11,2.64,12,0
3p1-fe_Dz-akefQCvvW6lQ,14,1,4,0,0
aAJPOwoOuFjUn71DZKGp0Q,24,2,1.5,14,0
YcxUVY8shpMYXSFMJCqmkg,30,3,4,9,0
yG99drIRnR_TP4xGaqfVQw,27,1,5,0,0
tZd70WDXRySqDsKPZVhEbQ,8,1,4,0,0
_Cv98_DU-_1kRf7c1yE53w,29,1,5,1,0
IKJR3VafpwuJr7ILYnSO7Q,67,12,3.25,72,4
cS6o3_0pQlpWB3ZcC1jUhw,47,1,1,8,0
p9MuLD08GghIdYiiL4r4ow,39,9,2.44,9,0
hdK42L495_y7y7Pr9egbKw,23,5,4,17,1
Mfqyc3T-JtbJXp4xfuKB2A,48,6,3,16,0
z2btHM0A-PudEf7n0BHa_A,13,1,1,4,0
Ch6CdTR2IVaVANr-RglMOg,28,2,5,2,0
FW67E8UxmR3sS3G7HrLFJA,73,735,3.84,1388,35
qtikNaxvN8pGkKJiZojJAA,36,13,3.6,27,0
NREEKSmgowCpT-Rdv1JW6w,26,1,5,0,0
TxvCVJnH_yocE6xCudMzYg,46,93,3.66,308,0
HZTUSfAZlp2BPdxoDN6i-Q,44,12,3.33,37,6
ieg6shkyfP_z_dDlHGCdkQ,49,4,5,5,0
eaYqU5Jky2gJyV93mo6CZw,42,10,3.2,22,37
27ygUZ5FqBpy38O4EKEplg,39,4,5,9,0
ZCbSvRpfWbt9WzH0h4B_gQ,49,14,3.64,72,7
KDvtUgXXjQrzRVZgQ8ZIrQ,7,3,3.67,0,0
W2UowjTxEbSdeYg_L7GvnQ,34,5,3.8,5,0
g6MqolUz-ndBGKBlKsfb4A,54,10,4,58,3
pjoghjb0ZcuDWHvz02dSVA,47,5,4,2,25
hTVzKzj9uAcmDU0M9TwsrQ,40,11,3.82,35,5
dXAAGfrPeZ5SstCh3ZU4kg,18,3,1,0,0
__ijoBvRgmfpLRLfBtD9qA,44,6,4.83,5,1
SdpZHVXmbIvoFaJ9v3QDTQ,37,1,1,12,0
2pmlzQVKIXlZJKXVcKhhxg,22,1,1,1,0
XdhfTOCIUkfIua4icmQ8OA,51,16,3.93,14,1
8qe2c5uRlAkvNFvDriBm1Q,51,240,2.75,519,14
iC10JNdpdehkSBs89iVoTQ,18,1,5,0,0
ZRQdOIIhzrzE6sc3emgM-Q,62,78,4.33,153,27
INnEI8JTfYHSzH_i9mL_7A,64,42,3.55,88,0
LsiZwF0uITNsAD-TXEIA6A,38,1,5,0,2
kFelQwJX3ZoOyhhTgTC-tg,60,6,3,1,3
G85bOD9U5U-2vMYuwlpavQ,41,2,1,2,0
Nh9Nh26tHHwmFigMOO-CUw,56,96,4.02,139,1
5fiC7aSgkqzGX7aN0JA3QQ,23,5,2,22,5
c6IZvjzKVNjvl8vfZR9yQA,19,1,5,1,0
SOrFoT6Ib1w4fH7XTbeT5Q,50,1,5,3,10
9dlndu7o4xJ0zwMFg_hLqw,25,6,4,6,0
vjU0uDNyPTUVVF7RX_yaRA,83,323,3.69,1608,9
sGyBXaRfjadWKiZKjivZDw,12,5,3.8,5,0
tiL3Kv0UqT9QXqerMKURrA,37,8,4.25,11,1
d-LNAxQffGomgp1zvnQirw,68,22,4.14,35,0
5iXUDCm1ANOpFpW7tjdQ1Q,37,5,5,5,1
g77M8-0vIEiXPivips3uFg,34,3,3.33,11,0
UkxMfTP84XakgK8YorlkqQ,41,8,4.71,5,0
4A-3wgJAjvmpffWaxRrgEQ,31,1,4,0,0
WE8ptcvpnq3cZJQOT4VMrg,18,1,2,0,0
L3bp-v14w4zVqjQerhKs8A,53,17,3.94,15,0
1dgP4KWLg0kjAhbjnWEGEA,63,4,4,9,0
_4188JHAoAUBuOju07W5gQ,13,3,4.5,0,0
2CR21wnv2WytqEbU6jKnyg,28,2,5,1,0
O4VqoyRlZ4jcEaWWXx-sag,42,11,4.18,33,5
V6W3fVcNEpsrrSkyL8bzqQ,57,15,4.13,32,7
ugrKRR9OSVe48gqNf0TVcA,33,44,2.93,59,0
oLZWchzn9CRVDA3EjsWcGg,64,29,4.19,32,0
VpIYRieQJW9PclOIwH_8ug,42,2,5,8,0
9ZvvKxB9V58L_ea89OrlzQ,59,4,4.75,9,0
oxKmRLJZIL_lybJaOKCmLw,11,2,5,0,0
MFxax7mWKizjV3DctcCYcg,61,6,3.67,18,12
MKK6oxiXialIszvEMYDfmg,35,4,4,4,1
f3gviSAwZ4zMXZFWYS5kaA,43,4,5,5,0
hFsC_mJhOavSln6U4rY59g,32,3,4,3,14
fCkIzkDnoJD798LK7xtesQ,67,29,3.73,25,0
MfbH-4cBh0EXWd7IKEuEhg,28,71,3.66,323,30
el6JLl8fEd0mUejS1xSxJg,32,1,1,3,0
8m8HQtZox4vS-N-AW3mzxw,8,30,4.37,14,0
DglSIRnl69GUqHvVnG3QaA,112,614,4.12,12513,138
etPSS90L-pTvcLUE0t8yxw,28,4,4.5,2,0
freMhasE3UdU8vozSeQjhw,7,3,2.33,0,0
BOU1utY4OQMQ3-EEs-kx-A,27,1,2,0,0
Z9FFZxzFMbP2coeCEm_q-A,41,3,3.67,2,0
lKPmFlSOMuGjvaGkhWOZfg,55,6,3.14,16,0
i1NPWfmmynLOM5Ci2iRLcw,35,29,3.9,13,1
LuYXq0Q6k-TWLhYGlQ-xSQ,48,3,3.67,4,0
P52IGh3-H3n0V7VA7sN_zA,38,4,5,18,1
AtGCjn72SIphZqy1kWFnJg,23,4,4,2,0
PcAWUZ3qdGjzylkrYOaiTg,27,3,5,4,0
6xTfRSf-6Gkheq_MRCTdEQ,64,12,4.15,25,3
ubNpBhoj6CqwIrT255Ptvg,47,3,2.67,0,0
4Rhbwuuf6slI-r5HkzbI6g,65,253,3.84,578,2
CaWD1U962T7Vh8U3nuRsdA,13,1,5,0,18
aoZh2I5AONwrCOe-IgnDcA,50,1,4,4,0
hpwppHQOzG3kly9s7q3vkg,85,164,3.46,363,1
e7oKqaC3BbuwEiZVzKl8sg,58,2,1,1,0
ZoBQ8bxdYJcaTbLPK02PaA,44,16,4.18,34,37
hTKFGpi3ltCV4B-XDFRT-A,40,47,3.49,77,7
8cEDO0qPQqKv5pYhl9By2g,14,18,2.56,13,0
96Aka4GjUYuu_bwpQQslhw,38,1,5,4,67
OyGzpLU7czWK6D21E19sYQ,44,8,4.33,15,0
ZUXVgOqy5jq6a3NVBKTGPA,24,43,4.17,57,0
rMg4UMFX83ahE79Ex6fh6w,41,1,5,0,0
xz_rJH6t_lnO-hOcVUiN3A,44,10,4.4,15,0
mMkG9IVfGsZ-JRZXn_Tb4w,29,4,4,4,0
udyXftsKFMkxU2fvWlPw3g,17,3,4.33,3,0
alwmTWjtwW88MngA9bpaQQ,30,1,5,0,0
QqfL2h0lhKAPoPxD5ig8Ng,14,2,1,0,0
kac7R1Cnxauqd0T7uECALw,47,8,2.88,22,0
nHk9KJQ5WmXN7hcQ-MBO9Q,27,21,4.5,34,8
qrh6S_JXkZQjMeCIDVFYcA,39,6,3.83,12,2
94zteTD8k-rpH10O_9V6TA,35,2,3.5,1,2
XksAcrerz5N02-0Kg3bvUA,28,1,1,3,0
ZCB1wiqEr-zhL-N9Larh8Q,18,3,4,10,0
wfHhY0p3IB87xLLSv18zwQ,65,9,4.12,15,1
3OcsB2-i-pjpUR14oSMRrQ,49,25,4.35,47,3
g_Jo0KdhK-kb2yJwznt7nw,21,3,3.33,2,0
bNsJ0tOTa6C1w-pNlRQ2Ew,37,77,3.06,194,1
kGQqX3ULGZb93drs6y8WeA,42,1,5,2,3
o1RXCUoikkUribU0lKtFIg,70,6,3.17,19,0
v-QDmwxSsdt7mzm-3LAefQ,44,34,3.22,115,6
dQDHLSMNtRtgdtHdAtO4PQ,38,1,5,2,6
GHWkgV9PenneX0tI06o1eA,26,10,4,29,10
Pi4sBAySN5J50AmRCHVfSg,31,1,2,1,1
nU9jASr6r-5Oda10wfjZfA,29,3,3.33,1,0
fx70Pu0s9hneEA8nFAltwg,61,31,4.07,27,0
gTpsBiUDxawE-8aPSBwaqQ,33,5,5,7,0
oLEw2-LfjoyhKEo1DfG0Sw,43,10,3.4,23,11
rsyXwlLjx6S-6Hni1s9ipw,74,3,3,17,1
PY_BOIHNK1tPu2kgHCifOA,67,205,4.08,254,36
KUQuv_O2uZKeJ_vZHlWF7w,17,1,5,3,0
Cr9z51tS-U1IwE9Wjs9Hnw,60,166,3.71,473,4
5VnTqGce5Hf8FKQ9QY4p5Q,51,29,4.27,63,1
ZnEQAVC1ZeRnBzSfUWrhHw,43,3,5,3,2
xcH_8MSh_A36g-kVkq96Hw,17,2,1.5,5,0
Vt7nvQoEZpg0hvkSRUfg9A,40,14,4.43,15,0
iXU9nJvHRtI2o4p8sqt3XQ,83,149,3.17,289,2
he-Ob_NGpp44FLnRuFFX0A,46,3,3.5,6,0
y_RKh0le9EnQPa8PDl7bvw,12,2,3,2,0
SVLRBHz0rlVvd-PBgvZ9wg,61,140,3.65,249,1
h4smd8OhZrXD8DlZAN5DeQ,25,7,2.29,22,0
dOPJ6tP_1WT8MBfqMO3vzw,17,4,5,3,0
QVnSqWBHldFYO5WdWa3eIw,58,14,3.71,20,0
Cj0XWjbo52AWi2n3r7t42w,14,2,4,0,0
trbmfpsC3xww0y_NC2ygSA,39,2,5,0,0
f58yIdzuVSiCybYuT8obeg,52,2,5,0,0
L3XWX_dd8_pYnRSMdppjDg,59,105,3.85,334,74
Fi7pgg2TZd6fJUSMLKo21w,55,3,1,5,0
QRl9__eiJBzz01uD1zXm1A,18,1,5,0,0
JMHI-wBKtVyfu1ak5Zu3eg,27,2,1,1,0
3oxloLMZUNInk1bFpdDWJA,42,22,3.91,30,0
vUM21g3cPEdSlI89oDttgw,61,133,3.95,318,18
P7hQ06XSH1B-gT2JGu0zEw,53,4,3.5,6,1
jxc-F9TxSRskj5KiSUHTsw,20,1,1,3,0
kr7GcAXv7F7cAUVWqEiOXg,43,14,2.87,22,6
b9zY1oZT-e34exOqkpeB7g,38,4,4.5,0,0
qdu_0aR7C3bLs_UXh7PTug,64,56,3.21,231,1
wttePGxhTumTTUinL5tlTg,53,242,3.57,643,52
YBt0ilclMZ71t8PUvYhzdA,75,3,3.67,1,0
T_gR7-Ojp7k-J5PpUfd2wg,33,3,5,4,12
1308Z0cJ2Mh5sQ9GwMpV6A,33,15,3.93,13,0
h2sZRNVT7tB8fZSaqIT-Gg,63,150,4.03,203,0
PNxhHVAJRzl6XRuKFqz6Xg,16,4,4,7,0
afTS--hOHnlvDQ82fBFEfQ,46,11,4.22,21,2
e2gGo6QDCheoizXEWyUoNQ,42,7,3.14,5,1
93oVM447jtH9MDaP-fyo7Q,47,974,3.84,1544,4
4F06MjNyn_Sfej-5rjKQLQ,41,5,4,4,0
L8miNJHnvMBeazs58_nGgQ,25,68,4.21,240,33
SzSEDTreWk9f3K5X5R34Eg,32,4,1,2,0
mmu79JxZ6i8bHOpmTv-Bzw,44,1,5,4,0
Qzn8YChYM6AG4dizFlnW5w,76,3,4.67,11,0
4grPN9yvKnGZCVPld_URtA,50,5,4,1,0
NhbkTLXX2srey5kPtVOAcw,43,6,4,3,1
D_IMPCeoIYWOmPV3z8JLZA,32,2,5,4,1
DlmQjhQ0HeSi9NwE1pH3Qg,50,2,4.5,4,0
cw-G7BuGF7nnqfJc7AV6QA,78,14,4,27,3
